site,date_local,min_temp_c,max_temp_c,median_temp_c,mean_temp_c
B26,2021-08-27,26.5246,26.7803,26.6411,26.6441765277778
B27,2021-08-27,26.541,26.8085,26.6673,26.6660823611111
B28,2021-08-27,26.5107,26.8266,26.59975,26.6354413888889
B29,2021-08-27,26.4232,26.8516,26.5774,26.6161375
B30,2021-08-27,26.5367,26.8207,26.617,26.6451488888889
B31,2021-08-27,26.516,26.8331,26.6104,26.6371047222222
B32,2021-08-27,26.484,26.8377,26.58465,26.6178338888889
B33,2021-08-27,26.2262,26.9802,26.41435,26.5069851388889
B35,2021-08-27,26.1498,26.9389,26.34585,26.4725708333333
N01,2021-08-27,26.5048,26.908,26.60625,26.6625984722222
N02,2021-08-27,26.5212,26.9034,26.63105,26.6698936111111
N03,2021-08-27,26.5425,26.8836,26.65515,26.6778575
N04,2021-08-27,26.4438,26.9172,26.55115,26.62539625
N05,2021-08-27,26.3044,26.9576,26.5323,26.6008891666667
W01,2021-08-27,26.5881,26.764,26.6712,26.6700280555556
W02,2021-08-27,26.5736,26.7512,26.6616,26.66139625
W04,2021-08-27,26.4748,26.7911,26.62085,26.6289047222222
W05,2021-08-27,26.3898,26.7678,26.59685,26.5983954166667
B01,2021-08-28,26.5317,27.0709,26.68545,26.7564316666667
B02,2021-08-28,26.5548,27.0819,26.68565,26.7549661111111
B03,2021-08-28,26.5305,26.986,26.6834,26.7234795833333
B04,2021-08-28,26.5021,27.0749,26.6885,26.7251191666667
B05,2021-08-28,26.5385,27.0741,26.70055,26.7242143055556
B06,2021-08-28,26.5388,27.0111,26.6921,26.7313294444444
B07,2021-08-28,26.4902,27.0963,26.66945,26.7284329166667
B08,2021-08-28,26.4596,27.2156,26.5947,26.7028795833333
B09,2021-08-28,26.5023,27.0409,26.64685,26.7012244444444
B10,2021-08-28,26.5571,27.1645,26.6417,26.7291119444444
B10.5,2021-08-28,26.5909,27.0751,26.65955,26.7350369444444
B11,2021-08-28,26.5846,26.9061,26.6707,26.7029661111111
B12,2021-08-28,26.5149,27.2118,26.6154,26.7230002777778
B13,2021-08-28,26.5078,27.2358,26.60215,26.7173180555556
B14,2021-08-28,26.5501,27.2377,26.63725,26.7315170833333
B15,2021-08-28,26.5813,27.0062,26.61985,26.6869152777778
B16,2021-08-28,26.5737,27.0325,26.6329,26.70211375
B17,2021-08-28,26.5481,26.9874,26.6184,26.6869994444444
B18,2021-08-28,26.5187,26.9669,26.63065,26.6851338888889
B19,2021-08-28,26.4955,27.2589,26.5968,26.7047779166667
B20,2021-08-28,26.3444,27.1587,26.5187,26.6295175
B21,2021-08-28,26.3821,27.1817,26.50705,26.6259863888889
B22,2021-08-28,26.3368,27.0392,26.5392,26.62473
B24,2021-08-28,26.2627,27.1109,26.54315,26.6114240277778
B25,2021-08-28,26.4064,27.0959,26.61165,26.6709801388889
B26,2021-08-28,26.489,27.2818,26.60055,26.7008025
B27,2021-08-28,26.5395,27.1127,26.66595,26.72153625
B28,2021-08-28,26.5297,27.1614,26.62875,26.7363911111111
B29,2021-08-28,26.459,27.2516,26.6149,26.7509756944444
B30,2021-08-28,26.5927,27.1508,26.70095,26.7665583333333
B31,2021-08-28,26.5845,27.2192,26.70725,26.7749402777778
B32,2021-08-28,26.5827,27.1983,26.6773,26.7888897222222
B33,2021-08-28,26.3876,27.2665,26.626,26.7368405555556
B35,2021-08-28,26.3007,27.4055,26.524,26.7050377777778
N01,2021-08-28,26.4553,27.088,26.6557,26.7025344444444
N02,2021-08-28,26.4946,27.0828,26.6727,26.7158176388889
N03,2021-08-28,26.5249,26.9924,26.70015,26.7139320833333
N04,2021-08-28,26.4214,27.1698,26.6072,26.6983766666667
N05,2021-08-28,26.3677,27.3086,26.58445,26.70138875
W01,2021-08-28,26.517,27.0511,26.6514,26.6900134722222
W02,2021-08-28,26.4996,27.0989,26.6385,26.6900530555556
W04,2021-08-28,26.4725,27.2555,26.58565,26.7091252777778
W05,2021-08-28,26.3968,27.2147,26.56645,26.6838286805556
B01,2021-08-29,26.5247,27.3323,26.6679,26.8213019444444
B02,2021-08-29,26.5365,27.4318,26.6997,26.8377915277778
B03,2021-08-29,26.5701,27.1991,26.74865,26.8176302777778
B04,2021-08-29,26.4681,27.4253,26.6221,26.80677875
B05,2021-08-29,26.5286,27.2783,26.79525,26.8392643055556
B06,2021-08-29,26.548,27.2162,26.6785,26.7908618055556
B07,2021-08-29,26.4553,27.3031,26.6876,26.7872144444444
B08,2021-08-29,26.4573,27.398,26.5958,26.7681636111111
B09,2021-08-29,26.3919,27.3093,26.73855,26.7985154166667
B10,2021-08-29,26.4591,27.4957,26.7114,26.8441859722222
B10.5,2021-08-29,26.5211,27.5992,26.76375,26.8718983333333
B11,2021-08-29,26.5442,27.4779,26.8116,26.8610708333333
B12,2021-08-29,26.4887,27.565,26.86645,26.9146625
B13,2021-08-29,26.4188,27.4653,26.76705,26.8685788888889
B14,2021-08-29,26.5153,27.5953,26.6862,26.8447609722222
B15,2021-08-29,26.5592,27.2241,26.67285,26.7631488888889
B16,2021-08-29,26.5586,27.171,26.7638,26.7903375
B17,2021-08-29,26.5503,27.1642,26.80945,26.7969130555556
B18,2021-08-29,26.5325,27.1146,26.7325,26.7632979166667
B19,2021-08-29,26.4811,27.702,26.70675,26.8870666666667
B20,2021-08-29,26.4291,27.7293,26.97535,26.9917397222222
B21,2021-08-29,26.46,27.6675,27.06395,27.0017801388889
B22,2021-08-29,26.5029,27.7665,27.0773,27.0506044444444
B24,2021-08-29,26.5579,27.8115,27.08995,27.0731918055556
B25,2021-08-29,26.5888,27.9079,26.9706,27.0758488888889
B26,2021-08-29,26.5934,27.9848,27.03635,27.1152452083333
B27,2021-08-29,26.5824,27.8278,27.10685,27.0863501388889
B28,2021-08-29,26.5533,27.9592,27.1487,27.1226525
B29,2021-08-29,26.477,28.0371,27.06485,27.0970448611111
B30,2021-08-29,26.5712,27.7611,27.0222,27.0555376388889
B31,2021-08-29,26.5701,27.801,27.00995,27.0642266666667
B32,2021-08-29,26.5824,27.8894,26.8079,27.0346980555556
B33,2021-08-29,26.425,27.7281,26.7522,26.9230633333333
B35,2021-08-29,26.2836,28.0861,26.52335,26.8505495833333
N01,2021-08-29,26.4058,27.5545,26.62035,26.8107076388889
N02,2021-08-29,26.4201,27.4851,26.6183,26.78970375
N03,2021-08-29,26.4349,27.2944,26.6365,26.7724391666667
N04,2021-08-29,26.3665,27.7258,26.57185,26.8331416666667
N05,2021-08-29,26.2894,27.9455,26.53345,26.85355875
W01,2021-08-29,26.6387,27.7701,26.99785,27.0795094444444
W02,2021-08-29,26.6282,27.8043,27.002,27.0874776388889
W04,2021-08-29,26.5504,28.1197,27.03405,27.1322443055556
W05,2021-08-29,26.5099,28.1702,27.0107,27.119151875
B01,2021-08-30,26.4757,27.2191,26.644,26.7676533333333
B02,2021-08-30,26.5001,27.1733,26.6794,26.7840548611111
B03,2021-08-30,26.5777,27.1311,26.74185,26.8077558333333
B04,2021-08-30,26.4497,27.2504,26.60715,26.7511727777778
B05,2021-08-30,26.554,27.2205,26.7449,26.8178648611111
B06,2021-08-30,26.4783,27.0792,26.67365,26.7345788888889
B07,2021-08-30,26.4136,27.1074,26.7153,26.7361552777778
B08,2021-08-30,26.3109,27.2204,26.601,26.7060436111111
B09,2021-08-30,26.2669,27.2937,26.66095,26.6931086111111
B10,2021-08-30,26.5462,27.1366,26.6927,26.7765894444444
B10.5,2021-08-30,26.5957,27.1073,26.7105,26.7922326388889
B11,2021-08-30,26.6133,27.0388,26.7413,26.7760533333333
B12,2021-08-30,26.591,27.1637,26.7538,26.8225402777778
B13,2021-08-30,26.5499,27.1429,26.72955,26.8042541666667
B14,2021-08-30,26.6033,27.1736,26.70075,26.7846054166667
B15,2021-08-30,26.5643,27.0366,26.6977,26.7427023611111
B16,2021-08-30,26.5609,27.0959,26.7208,26.7662648611111
B17,2021-08-30,26.6235,27.0703,26.7612,26.8054951388889
B18,2021-08-30,26.6471,27.0671,26.75045,26.8031758333333
B19,2021-08-30,26.6224,27.2567,26.74895,26.8497601388889
B20,2021-08-30,26.5794,27.1109,26.76735,26.8086045833333
B21,2021-08-30,26.5694,27.1599,26.76465,26.8095002777778
B22,2021-08-30,26.5625,27.1581,26.7679,26.8142126388889
B24,2021-08-30,26.6091,27.1719,26.7827,26.8425159722222
B25,2021-08-30,26.6269,27.1376,26.80935,26.83764
B26,2021-08-30,26.6454,27.1769,26.81325,26.8678995833333
B27,2021-08-30,26.7253,27.0218,26.8684,26.8750440277778
B28,2021-08-30,26.656,27.1505,26.77475,26.8347955555556
B29,2021-08-30,26.5643,27.207,26.8342,26.8373031944444
B30,2021-08-30,26.6006,27.1302,26.91045,26.866425
B31,2021-08-30,26.6471,27.1012,26.88285,26.8713361111111
B32,2021-08-30,26.6469,27.2393,26.96925,26.936685
B33,2021-08-30,26.5248,27.467,26.8042,26.8878616666667
B35,2021-08-30,26.3258,27.4392,26.71155,26.7803856944444
N01,2021-08-30,26.47,27.2782,26.6114,26.7596906944444
N02,2021-08-30,26.45,27.2361,26.64745,26.7546947222222
N03,2021-08-30,26.4768,27.1129,26.6615,26.74985375
N04,2021-08-30,26.3719,27.3743,26.55045,26.7400268055556
N05,2021-08-30,26.282,27.5633,26.4892,26.7240851388889
W01,2021-08-30,26.685,27.0609,26.83425,26.8603652777778
W02,2021-08-30,26.6717,27.0816,26.82515,26.8631547222222
W04,2021-08-30,26.6003,27.224,26.80155,26.8732740277778
W05,2021-08-30,26.5555,27.2456,26.78315,26.8611035416667
B01,2021-08-31,26.5426,27.5695,26.79945,26.9046043055556
B02,2021-08-31,26.557,27.56,26.81,26.9064204166667
B03,2021-08-31,26.6478,27.4846,26.8201,26.9500615277778
B04,2021-08-31,26.4372,27.5976,26.7149,26.8450606944444
B05,2021-08-31,26.5581,27.5318,26.8434,26.9086205555556
B06,2021-08-31,26.5193,27.2566,26.7233,26.8078381944444
B07,2021-08-31,26.4891,27.273,26.7268,26.8093779166667
B08,2021-08-31,26.3931,27.5165,26.65825,26.80241875
B09,2021-08-31,26.2156,27.3613,26.79855,26.74312625
B10,2021-08-31,26.6446,27.3746,26.7881,26.8571258333333
B10.5,2021-08-31,26.6567,27.5355,26.84025,26.8818897222222
B11,2021-08-31,26.6609,27.4799,26.88775,26.87904375
B12,2021-08-31,26.6647,27.1683,26.83605,26.8364219444444
B13,2021-08-31,26.6314,27.2617,26.8331,26.8453466666667
B14,2021-08-31,26.6511,27.1849,26.84195,26.8578083333333
B15,2021-08-31,26.6813,27.2915,26.8797,26.87621875
B16,2021-08-31,26.6736,27.125,26.9035,26.8839593055556
B17,2021-08-31,26.7129,27.2936,26.8804,26.9199030555556
B18,2021-08-31,26.7228,27.1563,26.8568,26.8930069444444
B19,2021-08-31,26.6746,27.6421,26.81845,26.982715
B20,2021-08-31,26.7205,27.2899,26.83585,26.9128679166667
B21,2021-08-31,26.7459,27.2675,26.85675,26.9243456944444
B22,2021-08-31,26.7167,27.267,26.8574,26.9221809722222
B24,2021-08-31,26.7711,27.2669,26.8602,26.9268090277778
B25,2021-08-31,26.788,27.1551,26.8907,26.9172579166667
B26,2021-08-31,26.7954,27.1862,26.8639,26.9061080555556
B27,2021-08-31,26.7767,27.0864,26.85855,26.8988818055556
B28,2021-08-31,26.7437,27.2183,26.87725,26.9283459722222
B29,2021-08-31,26.7082,27.3526,26.86025,26.9643431944444
B30,2021-08-31,26.7753,27.2709,26.89475,26.9491241666667
B31,2021-08-31,26.7498,27.362,26.87455,26.9663323611111
B32,2021-08-31,26.6845,27.2148,26.8596,26.9008159722222
B33,2021-08-31,26.5902,27.0944,26.82745,26.8370209722222
B35,2021-08-31,26.418,27.5556,26.70995,26.8556815277778
N01,2021-08-31,26.4142,27.5095,26.68845,26.8198109722222
N02,2021-08-31,26.4551,27.4523,26.72335,26.8169225
N03,2021-08-31,26.4636,27.3565,26.71655,26.8057366666667
N04,2021-08-31,26.3652,27.7419,26.61205,26.8276116666667
N05,2021-08-31,26.2653,28.0032,26.54985,26.8418768055556
W01,2021-08-31,26.8107,27.0873,26.8845,26.9039004166667
W02,2021-08-31,26.8071,27.1262,26.87845,26.90557125
W04,2021-08-31,26.7856,27.215,26.85505,26.9069629166667
W05,2021-08-31,26.7666,27.2053,26.84025,26.8995471527778
B01,2021-09-01,26.5595,27.393,26.7022,26.8428356944444
B02,2021-09-01,26.5945,27.5203,26.70405,26.8667984722222
B03,2021-09-01,26.6671,27.4867,26.77225,26.9013698611111
B04,2021-09-01,26.5343,27.3827,26.72425,26.8532454166667
B05,2021-09-01,26.5903,27.4003,26.7919,26.8971259722222
B06,2021-09-01,26.5608,27.2594,26.82575,26.84570375
B07,2021-09-01,26.5321,27.294,26.8392,26.8561815277778
B08,2021-09-01,26.4428,27.5786,26.70245,26.8551083333333
B09,2021-09-01,26.3868,27.4344,26.8757,26.8517758333333
B10,2021-09-01,26.7004,27.3081,26.80035,26.8901554166667
B10.5,2021-09-01,26.717,27.3135,26.8152,26.9050734722222
B11,2021-09-01,26.7093,27.1939,26.8437,26.8872581944444
B12,2021-09-01,26.7108,27.3048,26.8633,26.9321161111111
B13,2021-09-01,26.6888,27.3066,26.82695,26.9072102777778
B14,2021-09-01,26.7248,27.2466,26.7802,26.8823684722222
B15,2021-09-01,26.7539,27.1756,26.84265,26.8915216666667
B16,2021-09-01,26.7626,27.178,26.8575,26.9081475
B17,2021-09-01,26.7748,27.5532,26.91195,26.9649123611111
B18,2021-09-01,26.7876,27.3445,26.8755,26.9427731944444
B19,2021-09-01,26.7581,27.6953,26.82925,26.9921904166667
B20,2021-09-01,26.6505,27.4401,26.81315,26.9165070833333
B21,2021-09-01,26.6427,27.3782,26.8203,26.9125440277778
B22,2021-09-01,26.6172,27.3877,26.7957,26.8997298611111
B24,2021-09-01,26.6353,27.2694,26.8051,26.9001740277778
B25,2021-09-01,26.7409,27.1442,26.85765,26.8939133333333
B26,2021-09-01,26.735,27.2495,26.87665,26.9106539583333
B27,2021-09-01,26.7486,27.3188,26.97395,26.9755956944444
B28,2021-09-01,26.719,27.3211,26.9764,26.9684445833333
B29,2021-09-01,26.6444,27.3203,26.90425,26.9442866666667
B30,2021-09-01,26.692,27.3913,26.86235,26.9610797222222
B31,2021-09-01,26.6518,27.3986,26.86565,26.9702229166667
B32,2021-09-01,26.6157,27.3602,26.89855,26.93348
B33,2021-09-01,26.564,27.4712,26.85445,26.9192372222222
B35,2021-09-01,26.2279,27.5027,26.4693,26.6917631944444
N01,2021-09-01,26.4786,27.5254,26.6946,26.8586584722222
N02,2021-09-01,26.4866,27.4003,26.724,26.8346968055556
N03,2021-09-01,26.5432,27.3773,26.7361,26.8280655555556
N04,2021-09-01,26.4372,27.7118,26.61315,26.8619683333333
N05,2021-09-01,26.389,27.9288,26.5623,26.868405
W01,2021-09-01,26.7663,27.1337,26.9206,26.9070001388889
W02,2021-09-01,26.7558,27.19,26.9083,26.9091655555556
W04,2021-09-01,26.7187,27.2593,26.84895,26.9123145833333
W05,2021-09-01,26.6964,27.2856,26.80935,26.9008438194444
B01,2021-09-02,26.5007,27.194,26.62065,26.7354169444444
B02,2021-09-02,26.5361,27.2401,26.6969,26.7714309722222
B03,2021-09-02,26.6307,27.1582,26.75405,26.8339036111111
B04,2021-09-02,26.5269,27.2946,26.6657,26.7909783333333
B05,2021-09-02,26.6348,27.2725,26.7763,26.8749888888889
B06,2021-09-02,26.5796,27.1402,26.765,26.8068077777778
B07,2021-09-02,26.5589,27.2149,26.7663,26.8236865277778
B08,2021-09-02,26.4667,27.3727,26.73035,26.8161805555556
B09,2021-09-02,26.3191,27.43,26.77535,26.8119365277778
B10,2021-09-02,26.6134,27.3813,26.74705,26.8679115277778
B10.5,2021-09-02,26.6794,27.2725,26.7835,26.8712886111111
B11,2021-09-02,26.7082,27.1562,26.82085,26.86984375
B12,2021-09-02,26.6656,27.2822,26.8555,26.91023
B13,2021-09-02,26.616,27.2446,26.7623,26.8525498611111
B14,2021-09-02,26.6618,27.1796,26.8046,26.8615505555556
B15,2021-09-02,26.6822,27.1542,26.78645,26.8475293055556
B16,2021-09-02,26.6986,27.1268,26.81065,26.8716970833333
B17,2021-09-02,26.7006,27.2023,26.832,26.8820226388889
B18,2021-09-02,26.6579,27.1008,26.8238,26.8640070833333
B19,2021-09-02,26.6035,27.3115,26.7549,26.8720256944444
B20,2021-09-02,26.4528,27.3749,26.77335,26.8380693055556
B21,2021-09-02,26.5063,27.2872,26.8001,26.8514073611111
B22,2021-09-02,26.4552,27.3895,26.7912,26.8506443055556
B24,2021-09-02,26.6817,27.3518,26.8107,26.9141815277778
B25,2021-09-02,26.6461,27.3117,26.8016,26.9055865277778
B26,2021-09-02,26.6527,27.3575,26.8033,26.9120355555556
B27,2021-09-02,26.6825,27.1853,26.78485,26.8672695833333
B28,2021-09-02,26.5759,27.3269,26.78445,26.8721170833333
B29,2021-09-02,26.4413,27.4454,26.76295,26.8536563888889
B30,2021-09-02,26.6012,27.2791,26.7889,26.8515576388889
B31,2021-09-02,26.5921,27.3053,26.81505,26.8717673611111
B32,2021-09-02,26.54,27.2918,26.8745,26.8879315277778
B33,2021-09-02,26.5381,27.4116,26.69945,26.8485430555556
B35,2021-09-02,26.0329,27.6532,26.53975,26.6903738888889
N01,2021-09-02,26.4847,27.3844,26.65265,26.7811381944444
N02,2021-09-02,26.5099,27.2814,26.67875,26.7770858333333
N03,2021-09-02,26.5021,27.2056,26.69685,26.7726290277778
N04,2021-09-02,26.3965,27.4653,26.60005,26.7630483333333
N05,2021-09-02,26.3014,27.6154,26.5623,26.7456713888889
W01,2021-09-02,26.7324,27.2248,26.85025,26.9089422222222
W02,2021-09-02,26.713,27.2619,26.83065,26.9137951388889
W04,2021-09-02,26.61,27.4676,26.78885,26.9187831944444
W05,2021-09-02,26.4974,27.4884,26.76465,26.8968760416667
B01,2021-09-03,26.4811,27.3416,26.72775,26.8129633333333
B02,2021-09-03,26.4897,27.4581,26.77795,26.8693165277778
B03,2021-09-03,26.6427,27.4406,26.80005,26.9160515277778
B04,2021-09-03,26.4888,27.4155,26.8154,26.8739981944444
B05,2021-09-03,26.7106,27.4589,26.8587,26.9581706944444
B06,2021-09-03,26.6921,27.3271,26.87155,26.9298270833333
B07,2021-09-03,26.6311,27.4142,26.84595,26.9252902777778
B08,2021-09-03,26.5842,27.5223,26.80175,26.9402180555556
B09,2021-09-03,26.3779,27.4824,26.88935,26.8971672222222
B10,2021-09-03,26.713,27.3869,26.8757,26.932085
B10.5,2021-09-03,26.7422,27.3081,26.89435,26.9311929166667
B11,2021-09-03,26.7415,27.183,26.9072,26.9211231944444
B12,2021-09-03,26.7215,27.331,26.9189,26.9603211111111
B13,2021-09-03,26.6776,27.2951,26.8234,26.9042148611111
B14,2021-09-03,26.7495,27.187,26.8535,26.9055623611111
B15,2021-09-03,26.7098,27.2072,26.82105,26.8679631944444
B16,2021-09-03,26.7325,27.1914,26.82635,26.8888129166667
B17,2021-09-03,26.7416,27.2868,26.8916,26.9244061111111
B18,2021-09-03,26.7589,27.1594,26.87255,26.9068819444444
B19,2021-09-03,26.704,27.4295,26.8171,26.9477583333333
B20,2021-09-03,26.7228,27.2891,26.8343,26.9135493055556
B21,2021-09-03,26.7355,27.2127,26.8405,26.9143476388889
B22,2021-09-03,26.7062,27.3465,26.82835,26.9227202777778
B24,2021-09-03,26.7114,27.262,26.86945,26.9103505555556
B25,2021-09-03,26.7238,27.2341,26.87065,26.9074259722222
B26,2021-09-03,26.7342,27.2512,26.83485,26.9019201388889
B27,2021-09-03,26.7128,27.1168,26.86925,26.8877848611111
B28,2021-09-03,26.6967,27.217,26.79235,26.8714823611111
B29,2021-09-03,26.6228,27.3299,26.8045,26.8778943055556
B30,2021-09-03,26.7084,27.1577,26.8346,26.8771184722222
B31,2021-09-03,26.7021,27.2052,26.8195,26.8759405555556
B32,2021-09-03,26.5855,27.2544,26.85275,26.8537648611111
B33,2021-09-03,26.5861,27.2137,26.6928,26.8136281944444
B35,2021-09-03,26.4272,27.5475,26.5622,26.7994765277778
N01,2021-09-03,26.4791,27.4734,26.7952,26.8841575
N02,2021-09-03,26.4873,27.4108,26.83095,26.8728665277778
N03,2021-09-03,26.4984,27.3005,26.86865,26.8619795833333
N04,2021-09-03,26.3644,27.6115,26.7216,26.8864172222222
N05,2021-09-03,26.2876,27.8206,26.69265,26.8866756944444
W01,2021-09-03,26.7536,27.1535,26.8613,26.8954320833333
W02,2021-09-03,26.7502,27.1884,26.85465,26.89595125
W04,2021-09-03,26.7149,27.3347,26.8171,26.9110254166667
W05,2021-09-03,26.6731,27.3455,26.7984,26.9007014583333
B01,2021-09-04,26.5878,27.5288,26.8757,26.9775344444444
B02,2021-09-04,26.6351,27.5665,26.88755,27.0041275
B03,2021-09-04,26.7448,27.6022,26.929,27.0383040277778
B04,2021-09-04,26.6564,27.5732,26.9273,27.03128625
B05,2021-09-04,26.7952,27.6596,27.01985,27.0992384722222
B06,2021-09-04,26.7282,27.4265,26.9776,27.0197786111111
B07,2021-09-04,26.741,27.5741,27.00775,27.0736995833333
B08,2021-09-04,26.6131,27.6356,26.8589,27.0184486111111
B09,2021-09-04,26.5779,27.6239,26.9559,27.0110161111111
B10,2021-09-04,26.7838,27.431,26.9381,27.0164297222222
B10.5,2021-09-04,26.8188,27.4281,26.9677,27.0363229166667
B11,2021-09-04,26.8315,27.3062,26.98225,27.0273463888889
B12,2021-09-04,26.7713,27.5713,26.96605,27.043765
B13,2021-09-04,26.7179,27.4095,26.92995,26.9699472222222
B14,2021-09-04,26.7871,27.4142,26.85125,26.9486822222222
B15,2021-09-04,26.7676,27.2311,26.86285,26.9207286111111
B16,2021-09-04,26.7934,27.3583,26.90005,26.9601673611111
B17,2021-09-04,26.778,27.4701,26.906,26.9945543055556
B18,2021-09-04,26.7849,27.3056,26.895,26.9606076388889
B19,2021-09-04,26.7756,27.7892,27.0346,27.1126634722222
B20,2021-09-04,26.7735,27.6467,27.2511,27.1665369444444
B21,2021-09-04,26.7756,27.752,27.2965,27.2166626388889
B22,2021-09-04,26.7551,28.1187,27.3353,27.2341386111111
B24,2021-09-04,26.8041,27.978,27.2604,27.2217219444444
B25,2021-09-04,26.8062,27.9508,27.1808,27.2127869444444
B26,2021-09-04,26.7709,28.1419,27.23905,27.2562228472222
B27,2021-09-04,26.6568,27.5424,27.1115,27.0685931944444
B28,2021-09-04,26.7024,28.1169,26.95415,27.0975397222222
B29,2021-09-04,26.724,28.1287,27.12125,27.1882856944444
B30,2021-09-04,26.7662,27.7709,27.02595,27.1282290277778
B31,2021-09-04,26.7559,27.9411,27.0791,27.1323663888889
B32,2021-09-04,26.6497,27.4977,27.02345,26.9887654166667
B33,2021-09-04,26.62,27.5567,26.71045,26.9173133333333
B35,2021-09-04,26.4039,27.7072,26.6497,26.8742611111111
N01,2021-09-04,26.6201,27.6506,26.9385,27.0345941666667
N02,2021-09-04,26.6402,27.5733,26.96775,27.0180983333333
N03,2021-09-04,26.6491,27.4281,26.99155,27.0041936111111
N04,2021-09-04,26.5384,27.7996,26.8928,27.0483680555556
N05,2021-09-04,26.4572,28.1506,26.86955,27.0740295833333
W01,2021-09-04,26.7964,28.224,27.1542,27.2541125
W02,2021-09-04,26.7881,28.2927,27.193,27.2574881944444
W04,2021-09-04,26.7496,28.1388,27.28135,27.2707647222222
W05,2021-09-04,26.7241,28.2644,27.2877,27.2608571527778
B01,2021-09-05,26.6284,27.645,26.9002,27.0430198611111
B02,2021-09-05,26.6369,27.7956,27.0167,27.0845506944444
B03,2021-09-05,26.7807,27.7219,26.97355,27.1186818055556
B04,2021-09-05,26.6755,27.7166,26.92115,27.0574056944444
B05,2021-09-05,26.7926,27.7533,27.05635,27.1348430555556
B06,2021-09-05,26.7097,27.4839,27.04615,27.0836833333333
B07,2021-09-05,26.8044,27.6657,27.0876,27.15379375
B08,2021-09-05,26.6463,27.791,26.98725,27.1186420833333
B09,2021-09-05,26.6314,27.592,27.09815,27.1004695833333
B10,2021-09-05,26.7184,27.851,27.0377,27.1388405555556
B10.5,2021-09-05,26.7902,27.5799,27.059,27.1217027777778
B11,2021-09-05,26.8521,27.4489,27.13665,27.1060652777778
B12,2021-09-05,26.6962,27.518,27.10355,27.08543
B13,2021-09-05,26.6517,27.658,27.02445,27.0459365277778
B14,2021-09-05,26.762,27.4929,27.0895,27.0751734722222
B15,2021-09-05,26.8547,27.372,26.9735,27.0448013888889
B16,2021-09-05,26.8481,27.443,27.03005,27.0813366666667
B17,2021-09-05,26.8875,27.6303,27.03945,27.1151452777778
